cod_scuola,anno_corso,scuola,regione,nazionale
CNPM02101G,2,0.0,0.0,0.1
CNPM02101G,3,0.0,0.0,0.2
CNPM02101G,4,0.0,0.0,0.1
CNPM02101G,5,0.0,0.0,0.1
CNPM04000X,1,0.0,0.0,0.3
CNPM04000X,2,0.0,0.0,0.1
CNPM04000X,3,0.0,0.0,0.2
CNPM04000X,4,0.0,0.0,0.1
CNPM04000X,5,0.0,0.0,0.1
CNPS010003,1,0.0,0.0,0.3
CNPS010003,2,0.0,0.0,0.1
CNPS010003,3,0.0,0.0,0.2
CNPS010003,4,0.0,0.0,0.1
CNPS010003,5,0.0,0.0,0.1
CNPS01101X,1,0.0,0.0,0.3
CNPS01101X,2,0.0,0.0,0.1
CNPS01101X,3,0.0,0.0,0.2
CNPS01101X,4,0.0,0.0,0.1
CNPS01101X,5,,0.0,0.1
CNPS02000N,1,0.0,0.0,0.3
CNPS02000N,2,0.0,0.0,0.1
CNPS02000N,3,0.0,0.0,0.2
CNPS02000N,4,0.0,0.0,0.1
CNPS02000N,5,0.0,0.0,0.1
CNPS02201A,1,0.0,0.0,0.3
CNPS02201A,2,0.0,0.0,0.1
CNPS02201A,3,0.0,0.0,0.2
CNPS02201A,4,0.0,0.0,0.1
CNPS02201A,5,0.0,0.0,0.1
CNPS030008,1,0.0,0.0,0.3
CNPS030008,2,0.0,0.0,0.1
CNPS030008,3,0.0,0.0,0.2
CNPS030008,4,0.0,0.0,0.1
CNPS030008,5,0.0,0.0,0.1
CNPS04000V,1,0.0,0.0,0.3
CNPS04000V,2,0.0,0.0,0.1
CNPS04000V,3,0.0,0.0,0.2
CNPS04000V,4,0.0,0.0,0.1
CNPS04000V,5,0.0,0.0,0.1
CNPS05000D,1,0.0,0.0,0.3
CNPS05000D,2,0.0,0.0,0.1
CNPS05000D,3,0.0,0.0,0.2
CNPS05000D,4,0.0,0.0,0.1
CNPS05000D,5,0.0,0.0,0.1
CNRA01101D,1,0.0,1.5,3.1
CNRA01101D,2,0.0,1.4,1.8
CNRA01101D,3,0.0,0.8,1.4
CNRA01101D,4,0.0,1.5,2.4
CNRA01101D,5,0.0,0.5,0.7
CNRA012019,1,0.0,1.5,3.1
CNRA012019,2,0.0,1.4,1.8
CNRA012019,3,0.0,0.8,1.4
CNRA012019,4,0.0,1.5,2.4
CNRA012019,5,0.0,0.5,0.7
CNRA01202A,1,0.0,1.5,3.1
CNRA01202A,2,0.0,1.4,1.8
CNRA01202A,3,0.0,0.8,1.4
CNRA01202A,4,0.0,1.5,2.4
CNRA01202A,5,0.0,0.5,0.7
CNRA01203B,1,0.0,1.5,3.1
CNRA01203B,2,0.0,1.4,1.8
CNRA01203B,3,0.0,0.8,1.4
CNRA01203B,4,0.0,1.5,2.4
CNRA01203B,5,0.0,0.5,0.7
CNRC00201N,1,0.0,1.5,3.1
CNRC00201N,2,0.0,1.4,1.8
CNRC00201N,3,0.0,0.8,1.4
CNRC00201N,4,0.0,1.5,2.4
CNRC00201N,5,1.0,0.5,0.7
CNRC00301D,1,0.0,1.5,3.1
CNRC00301D,2,0.0,1.4,1.8
CNRC00301D,3,0.0,0.8,1.4
CNRC00301D,4,0.0,1.5,2.4
CNRC00301D,5,0.0,0.5,0.7
CNRC004019,1,0.0,1.5,3.1
CNRC004019,2,0.0,1.4,1.8
CNRC004019,3,0.0,0.8,1.4
CNRC004019,4,0.0,1.5,2.4
CNRC004019,5,0.0,0.5,0.7
CNRC00402A,1,0.0,1.5,3.1
CNRC00402A,2,0.0,1.4,1.8
CNRC00402A,3,0.0,0.8,1.4
CNRC00402A,4,,1.5,2.4
CNRC00402A,5,0.0,0.5,0.7
CNRC01401X,1,0.0,1.5,3.1
CNRC01401X,2,0.0,1.4,1.8
CNRC01401X,3,0.0,0.8,1.4
CNRC01401X,4,0.0,1.5,2.4
CNRC01401X,5,0.0,0.5,0.7
CNRC01701B,1,,1.5,3.1
CNRC01701B,2,0.0,1.4,1.8
CNRC01701B,3,0.0,0.8,1.4
CNRC01701B,4,2.9,1.5,2.4
CNRC01701B,5,0.0,0.5,0.7
CNRC02301P,1,6.3,1.5,3.1
CNRC02301P,2,9.5,1.4,1.8
CNRC02301P,3,0.0,0.8,1.4
CNRC02301P,4,0.0,1.5,2.4
CNRC02301P,5,0.0,0.5,0.7
CNRH01000R,1,0.0,1.5,3.1
CNRH01000R,2,0.0,1.4,1.8
CNRH01000R,3,0.0,0.8,1.4
CNRH01000R,4,0.0,1.5,2.4
CNRH01000R,5,0.0,0.5,0.7
CNRH01001T,1,0.0,1.5,3.1
CNRH01001T,2,0.0,1.4,1.8
CNRH01001T,3,0.0,0.8,1.4
CNRH01001T,4,0.0,1.5,2.4
CNRH01001T,5,0.0,0.5,0.7
CNRH01002V,1,0.0,1.5,3.1
CNRH01002V,2,0.0,1.4,1.8
CNRH01002V,3,0.0,0.8,1.4
CNRH01002V,4,,1.5,2.4
CNRH01002V,5,,0.5,0.7
CNRH02000B,1,1.9,1.5,3.1
CNRH02000B,2,1.8,1.4,1.8
CNRH02000B,3,0.0,0.8,1.4
CNRH02000B,4,4.3,1.5,2.4
CNRH02000B,5,1.7,0.5,0.7
CNRI00201A,1,0.0,1.5,3.1
CNRI00201A,2,0.0,1.4,1.8
CNRI00201A,3,0.0,0.8,1.4
CNRI00201A,4,0.0,1.5,2.4
CNRI00201A,5,0.0,0.5,0.7
CNRI003016,5,,,
CNRI004012,1,0.0,1.5,3.1
CNRI004012,2,0.0,1.4,1.8
CNRI004012,3,0.0,0.8,1.4
CNRI004012,4,0.0,1.5,2.4
CNRI004012,5,0.0,0.5,0.7
CNRI008019,1,0.0,1.5,3.1
CNRI008019,2,0.0,1.4,1.8
CNRI008019,3,0.0,0.8,1.4
CNRI008019,4,0.0,1.5,2.4
CNRI008019,5,0.0,0.5,0.7
CNSD021011,1,0.0,0.6,0.9
CNSD021011,2,0.0,0.1,0.5
CNSD021011,3,0.0,0.4,0.5
CNSD021011,4,0.0,0.1,0.5
CNSD021011,5,0.0,0.1,0.2
CNSL007015,1,0.0,0.6,0.9
CNSL007015,2,0.0,0.1,0.5
CNSL007015,3,0.0,0.4,0.5
CNSL007015,4,0.0,0.1,0.5
CNSL007015,5,0.0,0.1,0.2
CNSL030005,1,0.0,0.6,0.9
CNSL030005,2,0.0,0.1,0.5
CNSL030005,3,0.0,0.4,0.5
CNSL030005,4,0.0,0.1,0.5
CNSL030005,5,0.0,0.1,0.2
CNSL03050E,5,,,
CNTA00601T,1,0.0,0.3,1.1
CNTA00601T,2,0.0,0.3,0.6
CNTA00601T,3,0.0,0.5,0.7
CNTA00601T,4,0.0,0.4,0.5
CNTA00601T,5,0.0,0.2,0.2
CNTA012015,1,0.0,0.3,1.1
CNTA012015,2,0.0,0.3,0.6
CNTA012015,3,0.0,0.5,0.7
CNTA012015,4,0.0,0.4,0.5
CNTA012015,5,0.0,0.2,0.2
CNTA02302L,1,0.0,0.3,1.1
CNTA02302L,2,4.8,0.3,0.6
CNTA02302L,3,11.1,0.5,0.7
CNTA02302L,4,6.3,0.4,0.5
CNTA02302L,5,0.0,0.2,0.2
CNTD01101Q,1,0.0,0.3,1.1
CNTD01101Q,2,0.0,0.3,0.6
CNTD01101Q,3,0.0,0.5,0.7
CNTD01101Q,4,0.0,0.4,0.5
CNTD01101Q,5,0.0,0.2,0.2
CNTD014017,1,0.0,0.3,1.1
CNTD014017,2,0.0,0.3,0.6
CNTD014017,3,0.0,0.5,0.7
CNTD014017,4,0.0,0.4,0.5
CNTD014017,5,0.0,0.2,0.2
CNTD01601V,1,0.0,0.3,1.1
CNTD01601V,2,0.0,0.3,0.6
CNTD01601V,3,0.0,0.5,0.7
CNTD01601V,4,0.0,0.4,0.5
CNTD01601V,5,0.0,0.2,0.2
CNTD01701P,1,0.0,0.3,1.1
CNTD01701P,2,0.0,0.3,0.6
CNTD01701P,3,0.0,0.5,0.7
CNTD01701P,4,0.0,0.4,0.5
CNTD01701P,5,0.0,0.2,0.2
CNTD01901A,1,0.0,0.3,1.1
CNTD01901A,2,0.0,0.3,0.6
CNTD01901A,3,0.0,0.5,0.7
CNTD01901A,4,0.0,0.4,0.5
CNTD01901A,5,0.0,0.2,0.2
CNTD023012,1,0.0,0.3,1.1
CNTD023012,2,0.0,0.3,0.6
CNTD023012,3,0.0,0.5,0.7
CNTD023012,4,0.0,0.4,0.5
CNTD023012,5,0.0,0.2,0.2
CNTD04000P,1,0.0,0.3,1.1
CNTD04000P,2,0.0,0.3,0.6
CNTD04000P,3,0.0,0.5,0.7
CNTD04000P,4,0.0,0.4,0.5
CNTD04000P,5,0.0,0.2,0.2
CNTD040504,5,,,
CNTF008016,1,0.0,0.3,1.1
CNTF008016,2,0.0,0.3,0.6
CNTF008016,3,0.0,0.5,0.7
CNTF008016,4,0.0,0.4,0.5
CNTF008016,5,0.0,0.2,0.2
CNTF010005,1,0.5,0.3,1.1
CNTF010005,2,0.0,0.3,0.6
CNTF010005,3,0.7,0.5,0.7
CNTF010005,4,0.0,0.4,0.5
CNTF010005,5,0.0,0.2,0.2
CNTF01050E,5,,,
CNTF01401D,1,0.0,0.3,1.1
CNTF01401D,2,0.0,0.3,0.6
CNTF01401D,3,0.0,0.5,0.7
CNTF01401D,4,0.0,0.4,0.5
CNTF01401D,5,0.0,0.2,0.2
CNTF016015,1,0.0,0.3,1.1
CNTF016015,2,0.0,0.3,0.6
CNTF016015,3,,0.5,0.7
CNTF016015,4,0.0,0.4,0.5
CNTF016015,5,0.0,0.2,0.2
CNTF017022,1,0.0,0.3,1.1
CNTF017022,2,0.0,0.3,0.6
CNTF017022,3,0.0,0.5,0.7
CNTF017022,4,0.0,0.4,0.5
CNTF017022,5,0.0,0.2,0.2
CNTF01901L,1,0.0,0.3,1.1
CNTF01901L,2,0.0,0.3,0.6
CNTF01901L,3,0.0,0.5,0.7
CNTF01901L,4,0.0,0.4,0.5
CNTF01901L,5,0.0,0.2,0.2
CNTF02201C,1,0.0,0.3,1.1
CNTF02201C,2,0.0,0.3,0.6
CNTF02201C,3,0.0,0.5,0.7
CNTF02201C,4,0.0,0.4,0.5
CNTF02201C,5,0.0,0.2,0.2
CNTL00601P,1,0.0,0.3,1.1
CNTL00601P,2,0.0,0.3,0.6
CNTL00601P,3,0.0,0.5,0.7
CNTL00601P,4,0.0,0.4,0.5
CNTL00601P,5,0.0,0.2,0.2
CNTL02201L,1,0.0,0.3,1.1
CNTL02201L,2,0.0,0.3,0.6
CNTL02201L,3,0.0,0.5,0.7
CNTL02201L,4,0.0,0.4,0.5
CNTL02201L,5,0.0,0.2,0.2
CNTL02202N,1,0.0,0.3,1.1
CNTL02202N,2,0.0,0.3,0.6
CNTL02202N,3,0.0,0.5,0.7
CNTL02202N,4,0.0,0.4,0.5
CNTL02202N,5,0.0,0.2,0.2
COMM06300Q,1,0.0,0.1,0.2
COMM06300Q,2,0.0,0.1,0.1
COMM06300Q,3,0.0,0.1,0.2
COMM096003,1,0.0,0.1,0.2
COMM096003,2,1.7,0.1,0.1
COMM096003,3,0.0,0.1,0.2
COMM096014,1,0.0,0.1,0.2
COMM096014,2,0.0,0.1,0.1
COMM096014,3,0.0,0.1,0.2
COMM096025,1,0.0,0.1,0.2
COMM096025,2,0.0,0.1,0.1
COMM096025,3,0.0,0.1,0.2
COMM14300B,1,0.0,0.1,0.2
COMM14300B,2,0.0,0.1,0.1
COMM14300B,3,0.0,0.1,0.2
COMM14303E,1,0.0,0.1,0.2
COMM14303E,2,0.0,0.1,0.1
COMM14303E,3,0.0,0.1,0.2
COMM14304G,1,0.0,0.1,0.2
COMM14304G,2,0.0,0.1,0.1
COMM14304G,3,0.0,0.1,0.2
COMM80101C,1,0.0,0.1,0.2
COMM80101C,2,0.0,0.1,0.1
COMM80101C,3,0.0,0.1,0.2
COMM802018,1,0.0,0.1,0.2
COMM802018,2,0.0,0.1,0.1
COMM802018,3,0.0,0.1,0.2
COMM802029,1,0.0,0.1,0.2
COMM802029,2,0.0,0.1,0.1
COMM802029,3,0.0,0.1,0.2
COMM803014,1,0.0,0.1,0.2
COMM803014,2,0.0,0.1,0.1
COMM803014,3,0.0,0.1,0.2
COMM803025,1,0.0,0.1,0.2
COMM803025,2,0.0,0.1,0.1
COMM803025,3,0.0,0.1,0.2
COMM80401X,1,0.0,0.1,0.2
COMM80401X,2,0.0,0.1,0.1
COMM80401X,3,0.0,0.1,0.2
COMM80601G,1,0.0,0.1,0.2
COMM80601G,2,0.0,0.1,0.1
COMM80601G,3,0.0,0.1,0.2
COMM80602L,1,,0.1,0.2
COMM80602L,2,0.0,0.1,0.1
COMM80602L,3,0.0,0.1,0.2
COMM80603N,1,0.0,0.1,0.2
COMM80603N,2,0.0,0.1,0.1
COMM80603N,3,0.0,0.1,0.2
COMM80701B,1,0.0,0.1,0.2
COMM80701B,2,0.0,0.1,0.1
COMM80701B,3,0.0,0.1,0.2
COMM808017,1,0.0,0.1,0.2
COMM808017,2,0.0,0.1,0.1
COMM808017,3,0.0,0.1,0.2
COMM808028,1,0.0,0.1,0.2
COMM808028,2,0.0,0.1,0.1
COMM808028,3,0.0,0.1,0.2
COMM809013,1,0.0,0.1,0.2
COMM809013,2,0.0,0.1,0.1
COMM809013,3,0.0,0.1,0.2
COMM809024,1,0.0,0.1,0.2
COMM809024,2,0.0,0.1,0.1
COMM809024,3,0.0,0.1,0.2
COMM810017,1,0.0,0.1,0.2
COMM810017,2,0.0,0.1,0.1
COMM810017,3,0.0,0.1,0.2
COMM811013,1,0.0,0.1,0.2
COMM811013,2,0.0,0.1,0.1
COMM811013,3,0.0,0.1,0.2
COMM811024,1,0.0,0.1,0.2
COMM811024,2,0.0,0.1,0.1
COMM811024,3,0.0,0.1,0.2
COMM811035,1,0.0,0.1,0.2
COMM811035,2,0.0,0.1,0.1
COMM811035,3,0.0,0.1,0.2
COMM81201V,1,0.0,0.1,0.2
COMM81201V,2,0.0,0.1,0.1
COMM81201V,3,0.0,0.1,0.2
COMM81301P,1,0.0,0.1,0.2
COMM81301P,2,0.0,0.1,0.1
COMM81301P,3,0.0,0.1,0.2
COMM81302Q,1,0.0,0.1,0.2
COMM81302Q,2,0.0,0.1,0.1
COMM81302Q,3,0.0,0.1,0.2
COMM81401E,1,0.0,0.1,0.2
COMM81401E,2,0.0,0.1,0.1
COMM81401E,3,0.0,0.1,0.2
COMM81501A,1,0.0,0.1,0.2
COMM81501A,2,0.0,0.1,0.1
COMM81501A,3,0.0,0.1,0.2
COMM81502B,1,0.0,0.1,0.2
COMM81502B,2,0.0,0.1,0.1
COMM81502B,3,0.0,0.1,0.2
COMM816016,1,0.0,0.1,0.2
COMM816016,2,0.0,0.1,0.1
COMM816016,3,0.0,0.1,0.2
COMM817012,1,0.0,0.1,0.2
COMM817012,2,0.0,0.1,0.1
COMM817012,3,0.0,0.1,0.2
COMM81901N,1,0.0,0.1,0.2
COMM81901N,2,0.0,0.1,0.1
COMM81901N,3,0.0,0.1,0.2
COMM82001T,1,0.0,0.1,0.2
COMM82001T,2,0.0,0.1,0.1
COMM82001T,3,0.0,0.1,0.2
COMM82002V,1,0.0,0.1,0.2
COMM82002V,2,0.0,0.1,0.1
COMM82002V,3,0.0,0.1,0.2
COMM82003X,1,0.0,0.1,0.2
COMM82003X,2,0.0,0.1,0.1
COMM82003X,3,0.0,0.1,0.2
COMM82101N,1,0.0,0.1,0.2
COMM82101N,2,0.0,0.1,0.1
COMM82101N,3,0.0,0.1,0.2
COMM82201D,1,0.0,0.1,0.2
COMM82201D,2,0.0,0.1,0.1
COMM82201D,3,0.0,0.1,0.2
COMM823019,1,0.0,0.1,0.2
COMM823019,2,0.0,0.1,0.1
COMM823019,3,0.0,0.1,0.2
COMM824015,1,0.0,0.1,0.2
COMM824015,2,0.0,0.1,0.1
COMM824015,3,0.0,0.1,0.2
COMM824026,1,0.0,0.1,0.2
COMM824026,2,0.0,0.1,0.1
COMM824026,3,0.0,0.1,0.2
COMM825011,1,0.0,0.1,0.2
COMM825011,2,0.0,0.1,0.1
COMM825011,3,0.0,0.1,0.2
COMM82601R,1,0.9,0.1,0.2
COMM82601R,2,0.0,0.1,0.1
COMM82601R,3,0.0,0.1,0.2
COMM82701L,1,0.8,0.1,0.2
COMM82701L,2,0.8,0.1,0.1
COMM82701L,3,1.5,0.1,0.2
COMM83001C,1,0.0,0.1,0.2
COMM83001C,2,1.6,0.1,0.1
COMM83001C,3,0.0,0.1,0.2
COMM83002D,1,0.0,0.1,0.2
COMM83002D,2,0.0,0.1,0.1
COMM83002D,3,0.0,0.1,0.2
COMM831018,1,0.0,0.1,0.2
COMM831018,2,0.0,0.1,0.1
COMM831018,3,0.0,0.1,0.2
COMM831029,1,0.0,0.1,0.2
COMM831029,2,0.0,0.1,0.1
COMM831029,3,0.0,0.1,0.2
COMM832014,1,0.0,0.1,0.2
COMM832014,2,0.0,0.1,0.1
COMM832014,3,0.0,0.1,0.2
COMM83301X,1,0.0,0.1,0.2
COMM83301X,2,0.0,0.1,0.1
COMM83301X,3,0.0,0.1,0.2
COMM83401Q,1,0.7,0.1,0.2
COMM83401Q,2,0.8,0.1,0.1
COMM83401Q,3,0.0,0.1,0.2
COMM83501G,1,0.0,0.1,0.2
COMM83501G,2,0.0,0.1,0.1
COMM83501G,3,0.0,0.1,0.2
COMM83601B,1,0.0,0.1,0.2
COMM83601B,2,0.0,0.1,0.1
COMM83601B,3,1.6,0.1,0.2
COMM837017,1,0.0,0.1,0.2
COMM837017,2,0.0,0.1,0.1
COMM837017,3,0.0,0.1,0.2
COMM837028,1,0.0,0.1,0.2
COMM837028,2,0.0,0.1,0.1
COMM837028,3,0.0,0.1,0.2
COMM838013,1,0.0,0.1,0.2
COMM838013,2,0.0,0.1,0.1
COMM838013,3,0.0,0.1,0.2
COMM83901V,1,0.0,0.1,0.2
COMM83901V,2,0.0,0.1,0.1
COMM83901V,3,0.0,0.1,0.2
COMM840013,1,0.0,0.1,0.2
COMM840013,2,0.0,0.1,0.1
COMM840013,3,0.0,0.1,0.2
COMM84101V,1,0.0,0.1,0.2
COMM84101V,2,0.0,0.1,0.1
COMM84101V,3,0.0,0.1,0.2
COMM84102X,1,0.0,0.1,0.2
COMM84102X,2,0.0,0.1,0.1
COMM84102X,3,0.0,0.1,0.2
COMM84201P,1,0.0,0.1,0.2
COMM84201P,2,0.0,0.1,0.1
COMM84201P,3,0.0,0.1,0.2
COMM84301E,1,0.0,0.1,0.2
COMM84301E,2,0.0,0.1,0.1
COMM84301E,3,0.0,0.1,0.2
COMM84401A,1,0.0,0.1,0.2
COMM84401A,2,0.0,0.1,0.1
COMM84401A,3,0.0,0.1,0.2
COMM84402B,1,0.0,0.1,0.2
COMM84402B,2,0.0,0.1,0.1
COMM84402B,3,0.0,0.1,0.2
COMM845016,1,0.0,0.1,0.2
COMM845016,2,0.0,0.1,0.1
COMM845016,3,0.0,0.1,0.2
COMM846012,1,1.9,0.1,0.2
COMM846012,2,0.0,0.1,0.1
COMM846012,3,1.4,0.1,0.2
COMM846023,1,0.0,0.1,0.2
COMM846023,2,0.0,0.1,0.1
COMM846023,3,0.0,0.1,0.2
COMM84701T,1,0.0,0.1,0.2
COMM84701T,2,0.0,0.1,0.1
COMM84701T,3,0.0,0.1,0.2
COMM84801N,1,0.0,0.1,0.2
COMM84801N,2,0.0,0.1,0.1
COMM84801N,3,0.0,0.1,0.2
COMM84802P,1,0.0,0.1,0.2
COMM84802P,2,0.0,0.1,0.1
COMM84802P,3,0.0,0.1,0.2
COMM84901D,1,0.0,0.1,0.2
COMM84901D,2,0.0,0.1,0.1
COMM84901D,3,0.0,0.1,0.2
COMM84902E,1,0.0,0.1,0.2
COMM84902E,2,0.0,0.1,0.1
COMM84902E,3,0.0,0.1,0.2
COMM85001N,1,0.0,0.1,0.2
COMM85001N,2,0.0,0.1,0.1
COMM85001N,3,0.0,0.1,0.2
COMM85101D,1,0.0,0.1,0.2
COMM85101D,2,0.0,0.1,0.1
COMM85101D,3,0.0,0.1,0.2
COMM852019,1,0.0,0.1,0.2
COMM852019,2,0.0,0.1,0.1
COMM852019,3,0.0,0.1,0.2
COPC020007,1,0.0,0.1,0.3
COPC020007,2,0.0,0.0,0.1
COPC020007,3,0.0,0.0,0.2
COPC020007,4,0.0,0.1,0.1
COPC020007,5,0.0,0.0,0.1
COPM02000B,1,0.0,0.1,0.3
COPM02000B,2,0.0,0.0,0.1
COPM02000B,3,0.0,0.0,0.2
COPM02000B,4,0.0,0.1,0.1
COPM02000B,5,0.0,0.0,0.1
COPM030002,1,0.0,0.1,0.3
COPM030002,2,0.0,0.0,0.1
COPM030002,3,0.0,0.0,0.2
COPM030002,4,0.0,0.1,0.1
COPM030002,5,0.0,0.0,0.1
COPS001012,1,0.0,0.1,0.3
COPS001012,2,0.0,0.0,0.1
COPS001012,3,0.0,0.0,0.2
COPS001012,4,0.0,0.1,0.1
COPS001012,5,0.0,0.0,0.1
COPS00301N,1,0.0,0.1,0.3
COPS00301N,2,0.0,0.0,0.1
COPS00301N,3,,0.0,0.2
COPS00301N,4,,0.1,0.1
COPS00301N,5,,0.0,0.1
COPS007011,1,0.0,0.1,0.3
COPS007011,2,0.0,0.0,0.1
COPS007011,3,,0.0,0.2
COPS007011,4,,0.1,0.1
COPS007011,5,,0.0,0.1
COPS02000A,1,0.0,0.1,0.3
COPS02000A,2,0.0,0.0,0.1
COPS02000A,3,0.0,0.0,0.2
COPS02000A,4,0.0,0.1,0.1
COPS02000A,5,0.0,0.0,0.1
COPS030001,1,0.0,0.1,0.3
COPS030001,2,0.0,0.0,0.1
COPS030001,3,0.0,0.0,0.2
COPS030001,4,0.0,0.1,0.1
COPS030001,5,0.0,0.0,0.1
COPS04000G,1,0.0,0.1,0.3
COPS04000G,2,0.0,0.0,0.1
COPS04000G,3,0.0,0.0,0.2
COPS04000G,4,0.0,0.1,0.1
COPS04000G,5,0.0,0.0,0.1
COPS050006,1,0.0,0.1,0.3
COPS050006,2,0.0,0.0,0.1
COPS050006,3,0.0,0.0,0.2
COPS050006,4,0.0,0.1,0.1
COPS050006,5,0.0,0.0,0.1
CORC010008,1,2.3,1.1,3.1
CORC010008,2,1.1,0.8,1.8
CORC010008,3,0.0,0.7,1.4
CORC010008,4,0.0,1.4,2.4
CORC010008,5,0.0,0.4,0.7
CORC01002A,1,3.2,1.1,3.1
CORC01002A,2,0.0,0.8,1.8
CORC01002A,3,0.0,0.7,1.4
CORC01002A,4,0.0,1.4,2.4
CORC01002A,5,0.0,0.4,0.7
CORH00101Q,1,0.0,1.1,3.1
CORH00101Q,2,0.0,0.8,1.8
CORH00101Q,3,0.0,0.7,1.4
CORH00101Q,4,0.0,1.4,2.4
CORH00101Q,5,0.0,0.4,0.7
CORH004017,1,0.0,1.1,3.1
CORH004017,2,0.0,0.8,1.8
CORH004017,3,0.0,0.7,1.4
CORH004017,4,0.0,1.4,2.4
CORH004017,5,0.0,0.4,0.7
CORI00301V,1,0.0,1.1,3.1
CORI00301V,2,0.0,0.8,1.8
CORI00301V,3,0.0,0.7,1.4
CORI00301V,4,0.0,1.4,2.4
CORI00301V,5,0.0,0.4,0.7
CORI010001,1,0.0,1.1,3.1
CORI010001,2,0.0,0.8,1.8
CORI010001,3,0.0,0.7,1.4
CORI010001,4,0.0,1.4,2.4
CORI010001,5,0.0,0.4,0.7
CORI060002,1,0.0,1.1,3.1
CORI060002,2,0.0,0.8,1.8
CORI060002,3,0.0,0.7,1.4
CORI060002,4,0.0,1.4,2.4
CORI060002,5,0.0,0.4,0.7
COSD00601G,1,,0.3,0.9
COSD00601G,2,0.9,0.1,0.5
COSD00601G,3,5.6,0.3,0.5
COSD00601G,4,2.6,0.3,0.5
COSD00601G,5,2.2,0.1,0.2
COSD00602L,1,,0.3,0.9
COSD00602L,2,0.0,0.1,0.5
COSD00602L,3,0.0,0.3,0.5
COSD00602L,4,9.5,0.3,0.5
COSD00602L,5,0.0,0.1,0.2
COSL006012,1,5.1,0.3,0.9
COSL006012,2,0.0,0.1,0.5
COSL006012,3,,0.3,0.5
COSL006012,4,,0.3,0.5
COSL006012,5,,0.1,0.2
COTD00101T,1,0.0,0.4,1.1
COTD00101T,2,0.0,0.3,0.6
COTD00101T,3,0.0,0.3,0.7
COTD00101T,4,0.0,0.2,0.5
COTD00101T,5,0.0,0.2,0.2
COTD00201N,1,0.0,0.4,1.1
COTD00201N,2,0.0,0.3,0.6
COTD00201N,3,0.0,0.3,0.7
COTD00201N,4,0.0,0.2,0.5
COTD00201N,5,0.0,0.2,0.2
COTD004019,1,0.0,0.4,1.1
COTD004019,2,0.0,0.3,0.6
COTD004019,3,0.0,0.3,0.7
COTD004019,4,0.0,0.2,0.5
COTD004019,5,0.0,0.2,0.2
COTD01000G,1,0.0,0.4,1.1
COTD01000G,2,0.0,0.3,0.6
COTD01000G,3,0.0,0.3,0.7
COTD01000G,4,0.0,0.2,0.5
COTD01000G,5,0.0,0.2,0.2
COTF00201X,1,0.0,0.4,1.1
COTF00201X,2,0.0,0.3,0.6
COTF00201X,3,0.0,0.3,0.7
COTF00201X,4,0.0,0.2,0.5
COTF00201X,5,0.0,0.2,0.2
COTF007013,1,0.0,0.4,1.1
COTF007013,2,0.9,0.3,0.6
COTF007013,3,2.4,0.3,0.7
COTF007013,4,1.1,0.2,0.5
COTF007013,5,0.0,0.2,0.2
COTF01000T,1,0.0,0.4,1.1
COTF01000T,2,0.0,0.3,0.6
COTF01000T,3,2.4,0.3,0.7
COTF01000T,4,1.1,0.2,0.5
COTF01000T,5,0.0,0.2,0.2
COTL00301X,1,0.0,0.4,1.1
COTL00301X,2,0.0,0.3,0.6
COTL00301X,3,0.0,0.3,0.7
COTL00301X,4,0.0,0.2,0.5
COTL00301X,5,0.0,0.2,0.2
CRMM00100G,1,0.0,0.1,0.2
CRMM00100G,2,0.0,0.1,0.1
CRMM00100G,3,0.0,0.1,0.2
CRMM00102N,1,0.0,0.1,0.2
CRMM00102N,2,0.0,0.1,0.1
CRMM00102N,3,0.0,0.1,0.2
CRMM004003,1,2.0,0.1,0.2
CRMM004003,2,0.5,0.1,0.1
CRMM004003,3,0.5,0.1,0.2
CRMM00500V,1,0.0,0.1,0.2
CRMM00500V,2,0.0,0.1,0.1
CRMM00500V,3,0.0,0.1,0.2
CRMM01500D,1,0.0,0.1,0.2
CRMM01500D,2,0.0,0.1,0.1
CRMM01500D,3,0.0,0.1,0.2
CRMM01501E,1,0.0,0.1,0.2
CRMM01501E,2,0.0,0.1,0.1
CRMM01501E,3,0.0,0.1,0.2
CRMM01502G,1,0.0,0.1,0.2
CRMM01502G,2,0.0,0.1,0.1
CRMM01502G,3,0.0,0.1,0.2
CRMM02100R,1,0.0,0.1,0.2
CRMM02100R,2,0.0,0.1,0.1
CRMM02100R,3,0.0,0.1,0.2
CRMM02101T,1,0.0,0.1,0.2
CRMM02101T,2,0.0,0.1,0.1
CRMM02101T,3,0.0,0.1,0.2
CRMM02102V,1,0.0,0.1,0.2
CRMM02102V,2,0.0,0.1,0.1
CRMM02102V,3,0.0,0.1,0.2
CRMM02103X,1,0.0,0.1,0.2
CRMM02103X,2,0.0,0.1,0.1
CRMM02103X,3,0.0,0.1,0.2
CRMM021041,1,0.0,0.1,0.2
CRMM021041,2,0.0,0.1,0.1
CRMM021041,3,0.0,0.1,0.2
CRMM039002,1,0.0,0.1,0.2
CRMM039002,2,0.0,0.1,0.1
CRMM039002,3,0.0,0.1,0.2
CRMM80001Q,1,0.0,0.1,0.2
CRMM80001Q,2,0.0,0.1,0.1
CRMM80001Q,3,0.0,0.1,0.2
CRMM80002R,1,0.0,0.1,0.2
CRMM80002R,2,0.0,0.1,0.1
CRMM80002R,3,0.0,0.1,0.2
